Fuel type,Engine capacity,Standart,COLD,%Taxi,% CAR,70-Motorway - City- Freeflow,80-Motorway - City- Freeflow,90-Motorway - City- Freeflow,70-Motorway - City-Heavy,80-Motorway - City-Heavy,90-Motorway - City-Heavy,70-Motorway - City- Stop & Go,80-Motorway - City- Stop & Go,90-Motorway - City- Stop & Go,50-Distributor / Secondary- Freeflow,60-Distributor / Secondary- Freeflow,70-Distributor / Secondary- Freeflow,50-Distributor / Secondary- Heavy,60-Distributor / Secondary- Heavy,70-Distributor / Secondary- Heavy,50-Distributor / Secondary- Stop & Go,60-Distributor / Secondary- Stop & Go,70-Distributor / Secondary- Stop & Go,30-Access Residential-Freeflow,40-Access Residential-Freeflow,50-Access Residential-Freeflow,30-Access Residential-Heavy,40-Access Residential-Heavy,50-Access Residential-Heavy,30-Access Residential- Stop & Go,40-Access Residential- Stop & Go,50-Access Residential- Stop & Go,90- National- Freeflow,100- National- Freeflow,110- National- Freeflow,90- National- Heavy,100- National- Heavy,110- National- Heavy,90- National- Stop & Go,100- National- Stop & Go,110- National- Stop & Go
LPG,>2000 cc,Euro 1,0,0,0,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268,0.02268
LPG,>2000 cc,Euro 2,0,0,0.0001,0.01134,0.01357,0.02276,0.021269999,0.0101,0.0163,0.00662,0.01057,0.01057,0.006056718,0.0115,0.021880001,0.006463928,0.00922,0.01853,0.00662,0.00662,0.00878,0.00687,0.00447,0.00669,0.00399,0.00618,0.01003,0.00662,0.00662,0.00662,0.024080001,0.03554,0.041200001,0.018999999,0.030579999,0.038430002,0.01057,0.01057,0.01057
LPG,>2000 cc,Euro 3,0,0,0.0003,0.00443,0.00462,0.00779,0.00746,0.0036,0.00593,0.0034,0.0043,0.0043,0.002297038,0.0042,0.00724,0.002551835,0.00343,0.00707,0.0034,0.0034,0.0038,0.00281,0.00201,0.00249,0.00187,0.00284,0.00391,0.0034,0.0034,0.0034,0.00839,0.01231,0.01408,0.00648,0.01049,0.01313,0.0043,0.0043,0.0043
LPG,>2000 cc,Euro 4,0,0,0.0018,0.00203,0.00256,0.00438,0.00348,0.00226,0.00275,0.00155,0.00265,0.00265,0.001180892,0.00204,0.00346,0.000908915,0.00175,0.00324,0.00155,0.00155,0.00121,0.00148,0.00117,0.00171,0.00116,0.00114,0.00188,0.00155,0.00155,0.00155,0.00505,0.00608,0.00768,0.00372,0.0056,0.0062,0.00265,0.00265,0.00265
LPG,>2000 cc,Euro 5,0,0,0.0008,0.001979522,0.002469661,0.002635073,0.002948187,0.002129113,0.002311202,0.002778828,0.002524399,0.002524399,0.002404901,0.0024283,0.002951989,0.002181306,0.002337914,0.00278909,0.002778828,0.002778828,0.002699063,0.00259091,0.001986484,0.002253815,0.002215811,0.001996162,0.002758413,0.002778828,0.002778828,0.002778828,0.003067811,0.003751389,0.004164059,0.002608022,0.00320582,0.003852256,0.002524399,0.002524399,0.002524399
LPG,>2000 cc,Euro 6,0,0.0003,0.0001,0.001979522,0.002469661,0.002635073,0.002948187,0.002129113,0.002311202,0.002778828,0.002524399,0.002524399,0.002404901,0.0024283,0.002951989,0.002181306,0.002337914,0.00278909,0.002778828,0.002778828,0.002699063,0.00259091,0.001986484,0.002253815,0.002215811,0.001996162,0.002758413,0.002778828,0.002778828,0.002778828,0.003067811,0.003751389,0.004164059,0.002608022,0.00320582,0.003852256,0.002524399,0.002524399,0.002524399
Hybrid,<1400 cc,Euro 3,0.0014848,0,0,0.003101,0.003234,0.005453,0.005222,0.00252,0.004151,0.00238,0.00301,0.00301,0.001607927,0.00294,0.005068,0.001786285,0.002401,0.004949,0.00238,0.00238,0.00266,0.001967,0.001407,0.001743,0.001309,0.001988,0.002737,0.00238,0.00238,0.00238,0.005873,0.008617,0.009856,0.004536,0.007343,0.009191,0.00301,0.00301,0.00301
Hybrid,<1400 cc,Euro 4,0.0014848,0,0,0.001421,0.001792,0.003066,0.002436,0.001582,0.001925,0.001085,0.001855,0.001855,0.000826624,0.001428,0.002422,0.000636241,0.001225,0.002268,0.001085,0.001085,0.000847,0.001036,0.000819,0.001197,0.000812,0.000798,0.001316,0.001085,0.001085,0.001085,0.003535,0.004256,0.005376,0.002604,0.00392,0.00434,0.001855,0.001855,0.001855
Hybrid,<1400 cc,Euro 5,0.0014848,0,0,0.001385665,0.001728763,0.001844551,0.002063731,0.001490379,0.001617841,0.00194518,0.001767079,0.001767079,0.001683431,0.00169981,0.002066392,0.001526914,0.00163654,0.001952363,0.00194518,0.00194518,0.001889344,0.001813637,0.001390539,0.001577671,0.001551068,0.001397313,0.001930889,0.00194518,0.00194518,0.00194518,0.002147468,0.002625972,0.002914841,0.001825615,0.002244074,0.002696579,0.001767079,0.001767079,0.001767079
Hybrid,<1400 cc,Euro 6,0.0014848,0,0.0003,0.001385665,0.001728763,0.001844551,0.002063731,0.001490379,0.001617841,0.00194518,0.001767079,0.001767079,0.001683431,0.00169981,0.002066392,0.001526914,0.00163654,0.001952363,0.00194518,0.00194518,0.001889344,0.001813637,0.001390539,0.001577671,0.001551068,0.001397313,0.001930889,0.00194518,0.00194518,0.00194518,0.002147468,0.002625972,0.002914841,0.001825615,0.002244074,0.002696579,0.001767079,0.001767079,0.001767079
Hybrid,1400-2000 cc,Euro 3,0.0014848,0,0,0.003101,0.003234,0.005453,0.005222,0.00252,0.004151,0.00238,0.00301,0.00301,0.001607927,0.00294,0.005068,0.001786285,0.002401,0.004949,0.00238,0.00238,0.00266,0.001967,0.001407,0.001743,0.001309,0.001988,0.002737,0.00238,0.00238,0.00238,0.005873,0.008617,0.009856,0.004536,0.007343,0.009191,0.00301,0.00301,0.00301
Hybrid,1400-2000 cc,Euro 4,0.0014848,0,0,0.001421,0.001792,0.003066,0.002436,0.001582,0.001925,0.001085,0.001855,0.001855,0.000826624,0.001428,0.002422,0.000636241,0.001225,0.002268,0.001085,0.001085,0.000847,0.001036,0.000819,0.001197,0.000812,0.000798,0.001316,0.001085,0.001085,0.001085,0.003535,0.004256,0.005376,0.002604,0.00392,0.00434,0.001855,0.001855,0.001855
Hybrid,1400-2000 cc,Euro 5,0.0014848,0,0,0.001385665,0.001728763,0.001844551,0.002063731,0.001490379,0.001617841,0.00194518,0.001767079,0.001767079,0.001683431,0.00169981,0.002066392,0.001526914,0.00163654,0.001952363,0.00194518,0.00194518,0.001889344,0.001813637,0.001390539,0.001577671,0.001551068,0.001397313,0.001930889,0.00194518,0.00194518,0.00194518,0.002147468,0.002625972,0.002914841,0.001825615,0.002244074,0.002696579,0.001767079,0.001767079,0.001767079
Hybrid,1400-2000 cc,Euro 6,0.0014848,0.0006,0.006,0.001385665,0.001728763,0.001844551,0.002063731,0.001490379,0.001617841,0.00194518,0.001767079,0.001767079,0.001683431,0.00169981,0.002066392,0.001526914,0.00163654,0.001952363,0.00194518,0.00194518,0.001889344,0.001813637,0.001390539,0.001577671,0.001551068,0.001397313,0.001930889,0.00194518,0.00194518,0.00194518,0.002147468,0.002625972,0.002914841,0.001825615,0.002244074,0.002696579,0.001767079,0.001767079,0.001767079
Hybrid,>2000 cc,Euro 4,0.0014848,0,0,0.001421,0.001792,0.003066,0.002436,0.001582,0.001925,0.001085,0.001855,0.001855,0.000826624,0.001428,0.002422,0.000636241,0.001225,0.002268,0.001085,0.001085,0.000847,0.001036,0.000819,0.001197,0.000812,0.000798,0.001316,0.001085,0.001085,0.001085,0.003535,0.004256,0.005376,0.002604,0.00392,0.00434,0.001855,0.001855,0.001855
Hybrid,>2000 cc,Euro 5,0.0014848,0,0,0.001385665,0.001728763,0.001844551,0.002063731,0.001490379,0.001617841,0.00194518,0.001767079,0.001767079,0.001683431,0.00169981,0.002066392,0.001526914,0.00163654,0.001952363,0.00194518,0.00194518,0.001889344,0.001813637,0.001390539,0.001577671,0.001551068,0.001397313,0.001930889,0.00194518,0.00194518,0.00194518,0.002147468,0.002625972,0.002914841,0.001825615,0.002244074,0.002696579,0.001767079,0.001767079,0.001767079
Hybrid,>2000 cc,Euro 6,0.0014848,0.0002,0.12,0.001385665,0.001728763,0.001844551,0.002063731,0.001490379,0.001617841,0.00194518,0.001767079,0.001767079,0.001683431,0.00169981,0.002066392,0.001526914,0.00163654,0.001952363,0.00194518,0.00194518,0.001889344,0.001813637,0.001390539,0.001577671,0.001551068,0.001397313,0.001930889,0.00194518,0.00194518,0.00194518,0.002147468,0.002625972,0.002914841,0.001825615,0.002244074,0.002696579,0.001767079,0.001767079,0.001767079
