Fuel type,Engine capacity,Standart,COLD,%Taxi,% CAR,70-Motorway - City- Freeflow,80-Motorway - City- Freeflow,90-Motorway - City- Freeflow,70-Motorway - City-Heavy,80-Motorway - City-Heavy,90-Motorway - City-Heavy,70-Motorway - City- Stop & Go,80-Motorway - City- Stop & Go,90-Motorway - City- Stop & Go,50-Distributor / Secondary- Freeflow,60-Distributor / Secondary- Freeflow,70-Distributor / Secondary- Freeflow,50-Distributor / Secondary- Heavy,60-Distributor / Secondary- Heavy,70-Distributor / Secondary- Heavy,50-Distributor / Secondary- Stop & Go,60-Distributor / Secondary- Stop & Go,70-Distributor / Secondary- Stop & Go,30-Access Residential-Freeflow,40-Access Residential-Freeflow,50-Access Residential-Freeflow,30-Access Residential-Heavy,40-Access Residential-Heavy,50-Access Residential-Heavy,30-Access Residential- Stop & Go,40-Access Residential- Stop & Go,50-Access Residential- Stop & Go,90- National- Freeflow,100- National- Freeflow,110- National- Freeflow,90- National- Heavy,100- National- Heavy,110- National- Heavy,90- National- Stop & Go,100- National- Stop & Go,110- National- Stop & Go
LPG,1400-2000 cc,Euro 2,0,0,0,41.94059372,45.70384598,49.18588257,50.79683304,44.44675064,46.61880112,113.7360916,89.5772934,89.5772934,56.45360565,52.08656693,48.96117401,57.87267685,57.74686432,54.20739365,113.7360916,113.7360916,94.78831482,71.4189682,57.5605278,54.13937378,70.83641815,62.73881149,65.3973999,113.7360916,113.7360916,113.7360916,47.37723923,49.53354645,56.43507385,46.1943512,49.12751007,51.8842392,89.5772934,89.5772934,89.5772934
LPG,1400-2000 cc,Euro 3,0,0,0.0002,39.48169708,43.02432251,46.30221176,47.81871796,41.84092331,43.88563156,107.0679703,84.32554626,84.32554626,53.14384079,49.0328331,46.09067917,54.47971725,54.36128235,51.02932358,107.0679703,107.0679703,89.23105621,67.23181152,54.18586731,50.96529007,66.68341827,59.06055832,61.5632782,107.0679703,107.0679703,107.0679703,44.59960175,46.62949371,53.12639618,43.48606873,46.24726105,48.84236908,84.32554626,84.32554626,84.32554626
LPG,1400-2000 cc,Euro 4,0,0,0.0012,36.65914917,39.94850922,42.99206543,44.40015411,38.84971619,40.74824524,99.4136734,78.29711151,78.29711151,49.34458542,45.52747345,42.7956543,50.58496094,50.47499084,47.38123322,99.4136734,99.4136734,82.85192871,62.42540741,50.31211472,47.32177734,61.91621399,54.83831787,57.162117,99.4136734,99.4136734,99.4136734,41.41117477,43.29594803,49.32838821,40.37724686,42.94104004,45.35062408,78.29711151,78.29711151,78.29711151
LPG,1400-2000 cc,Euro 5,0,0.0003,0.001,35.29999542,38.46740341,41.39811325,42.7539978,37.40934753,39.23748779,95.72787476,75.39421082,75.39421082,47.51511383,43.83952332,41.20898438,48.70949936,48.60360718,45.62455368,95.72787476,95.72787476,79.780159,60.1109581,48.44677353,45.5673027,59.62064362,52.80516434,55.04280853,95.72787476,95.72787476,95.72787476,39.87583923,41.69073105,47.49951553,38.88024521,41.34898376,43.66923141,75.39421082,75.39421082,75.39421082
LPG,1400-2000 cc,Euro 6,0,0.0008,0.0003,33.54828262,36.55850601,39.34378815,40.63238907,35.55295563,37.29037857,90.97750092,71.65287781,71.65287781,45.15724182,41.66404343,39.16404343,46.29235458,46.19171906,43.36049652,90.97750092,90.97750092,75.82117462,57.12803268,46.04266739,43.30608749,56.66204834,50.18477631,52.31137848,90.97750092,90.97750092,90.97750092,37.89705276,39.62188339,45.14241409,36.95086288,39.29709625,41.5022049,71.65287781,71.65287781,71.65287781
LPG,>2000 cc,Euro 0,0,0,0,41.94059372,45.70384598,49.18588257,50.79683304,44.44675064,46.61880112,113.7360916,89.5772934,89.5772934,56.45360565,52.08656693,48.96117401,57.87267685,57.74686432,54.20739365,113.7360916,113.7360916,94.78831482,71.4189682,57.5605278,54.13937378,70.83641815,62.73881149,65.3973999,113.7360916,113.7360916,113.7360916,47.37723923,49.53354645,56.43507385,46.1943512,49.12751007,51.8842392,89.5772934,89.5772934,89.5772934
LPG,>2000 cc,Euro 1,0,0,0,41.94059372,45.70384598,49.18588257,50.79683304,44.44675064,46.61880112,113.7360916,89.5772934,89.5772934,56.45360565,52.08656693,48.96117401,57.87267685,57.74686432,54.20739365,113.7360916,113.7360916,94.78831482,71.4189682,57.5605278,54.13937378,70.83641815,62.73881149,65.3973999,113.7360916,113.7360916,113.7360916,47.37723923,49.53354645,56.43507385,46.1943512,49.12751007,51.8842392,89.5772934,89.5772934,89.5772934
LPG,>2000 cc,Euro 2,0,0,0.0001,41.94059372,45.70384598,49.18588257,50.79683304,44.44675064,46.61880112,113.7360916,89.5772934,89.5772934,56.45360565,52.08656693,48.96117401,57.87267685,57.74686432,54.20739365,113.7360916,113.7360916,94.78831482,71.4189682,57.5605278,54.13937378,70.83641815,62.73881149,65.3973999,113.7360916,113.7360916,113.7360916,47.37723923,49.53354645,56.43507385,46.1943512,49.12751007,51.8842392,89.5772934,89.5772934,89.5772934
LPG,>2000 cc,Euro 3,0,0,0.0003,39.48169708,43.02432251,46.30221176,47.81871796,41.84092331,43.88563156,107.0679703,84.32554626,84.32554626,53.14384079,49.0328331,46.09067917,54.47971725,54.36128235,51.02932358,107.0679703,107.0679703,89.23105621,67.23181152,54.18586731,50.96529007,66.68341827,59.06055832,61.5632782,107.0679703,107.0679703,107.0679703,44.59960175,46.62949371,53.12639618,43.48606873,46.24726105,48.84236908,84.32554626,84.32554626,84.32554626
LPG,>2000 cc,Euro 4,0,0,0.0018,36.65914917,39.94850922,42.99206543,44.40015411,38.84971619,40.74824524,99.4136734,78.29711151,78.29711151,49.34458542,45.52747345,42.7956543,50.58496094,50.47499084,47.38123322,99.4136734,99.4136734,82.85192871,62.42540741,50.31211472,47.32177734,61.91621399,54.83831787,57.162117,99.4136734,99.4136734,99.4136734,41.41117477,43.29594803,49.32838821,40.37724686,42.94104004,45.35062408,78.29711151,78.29711151,78.29711151
LPG,>2000 cc,Euro 5,0,0,0.0008,35.29999542,38.46740341,41.39811325,42.7539978,37.40934753,39.23748779,95.72787476,75.39421082,75.39421082,47.51511383,43.83952332,41.20898438,48.70949936,48.60360718,45.62455368,95.72787476,95.72787476,79.780159,60.1109581,48.44677353,45.5673027,59.62064362,52.80516434,55.04280853,95.72787476,95.72787476,95.72787476,39.87583923,41.69073105,47.49951553,38.88024521,41.34898376,43.66923141,75.39421082,75.39421082,75.39421082
LPG,>2000 cc,Euro 6,0,0.0003,0.0001,33.54828262,36.55850601,39.34378815,40.63238907,35.55295563,37.29037857,90.97750092,71.65287781,71.65287781,45.15724182,41.66404343,39.16404343,46.29235458,46.19171906,43.36049652,90.97750092,90.97750092,75.82117462,57.12803268,46.04266739,43.30608749,56.66204834,50.18477631,52.31137848,90.97750092,90.97750092,90.97750092,37.89705276,39.62188339,45.14241409,36.95086288,39.29709625,41.5022049,71.65287781,71.65287781,71.65287781
Hybrid,<1400 cc,Euro 3,27.26,0,0,24.52039566,26.61332474,28.52791008,29.78447502,25.96892761,27.14114189,71.76539474,56.4020546,56.4020546,33.93831375,30.9242186,28.66279221,35.29619423,34.84076057,32.28339417,71.76539474,71.76539474,59.80968719,44.03131165,35.11555565,32.50713226,43.97576431,38.72388443,40.06642784,71.76539474,71.76539474,71.76539474,27.42826782,28.62585251,32.61430374,26.83644493,28.44199249,29.98433701,56.4020546,56.4020546,56.4020546
Hybrid,<1400 cc,Euro 4,27.26,0,0,23.4545459,25.46654175,27.30925255,28.48171997,24.84167297,25.97207802,68.15233154,53.57284805,53.57284805,32.37570816,29.53579803,27.4133329,33.62509163,33.22522079,30.82472687,68.15233154,68.15233154,56.79854111,41.90415588,33.4521344,31.01405884,41.82432602,36.84921402,38.15323853,68.15233154,68.15233154,68.15233154,26.26136475,27.41279831,31.23223526,25.68592621,27.23191994,28.71371941,53.57284805,53.57284805,53.57284805
Hybrid,<1400 cc,Euro 5,27.26,0,0,22.58069038,24.52744308,26.31247139,27.41274757,23.91764862,25.01478775,65.13576584,51.21170776,51.21170776,31.08496353,28.39261406,26.38855751,32.23995071,31.889571,29.62271698,65.13576584,65.13576584,54.28451721,40.13669647,32.07326813,29.78113022,40.03402336,35.29116287,36.56578751,65.13576584,65.13576584,65.13576584,25.30745293,26.42170647,30.10304947,24.74441628,26.24271118,27.67558723,51.21170776,51.21170776,51.21170776
Hybrid,<1400 cc,Euro 6,27.26,0,0.0003,21.64260189,23.51315071,25.22930321,26.27015907,22.92474899,23.98056114,62.20019638,48.90857574,48.90857574,29.75293571,27.19251556,25.29062958,30.83693008,30.51774094,28.36632401,62.20019638,62.20019638,51.83800247,38.37009743,30.67708771,28.50667221,38.25927032,33.73599617,34.9668943,62.20019638,62.20019638,62.20019638,24.26787506,25.33858635,28.86901749,23.72388397,25.16469772,26.54106567,48.90857574,48.90857574,48.90857574
Hybrid,1400-2000 cc,Euro 3,27.26,0,0,30.57229866,33.18178856,35.56890862,37.13561203,32.37834534,33.83987091,89.47788239,70.32271072,70.32271072,42.31465927,38.55665764,35.73708069,44.0076828,43.43983963,40.25129349,89.47788239,89.47788239,74.57137405,54.89872513,43.78246002,40.53025208,54.82946854,48.28136726,49.95526245,89.47788239,89.47788239,89.47788239,34.19786629,35.6910289,40.66387115,33.4599765,35.46179108,37.38480225,70.32271072,70.32271072,70.32271072
Hybrid,1400-2000 cc,Euro 4,27.26,0,0,28.32095955,30.75041382,32.97545166,34.39118767,29.99589561,31.36084221,82.29277054,64.68829391,64.68829391,39.09311531,35.66397301,33.1011293,40.60172394,40.11888458,37.22033173,82.29277054,82.29277054,68.58326797,50.5985498,40.3928791,37.44894577,50.50215027,44.49479462,46.06937965,82.29277054,82.29277054,82.29277054,31.71014793,33.1004879,37.71238998,31.01531494,32.88207649,34.67132225,64.68829391,64.68829391,64.68829391
Hybrid,1400-2000 cc,Euro 5,27.26,0,0,27.20765877,29.55331886,31.70411789,33.02985023,28.81857521,30.14052429,78.48262512,61.7054155,61.7054155,37.45453094,34.21049835,31.79579048,38.84618576,38.42400467,35.69266258,78.48262512,78.48262512,65.40786499,48.36104172,38.64534645,35.88352997,48.2373262,42.5226165,44.05841934,78.48262512,78.48262512,78.48262512,30.49315987,31.83572945,36.27141441,29.81475342,31.62006523,33.34654533,61.7054155,61.7054155,61.7054155
Hybrid,1400-2000 cc,Euro 6,27.26,0.0006,0.006,25.8274424,28.0596804,30.1076712,31.34978775,27.35750519,28.61747047,74.22731064,58.36559753,58.36559753,35.50599876,32.45049385,30.18085632,36.79959579,36.41868454,33.85126823,74.22731064,74.22731064,61.86146286,45.78938873,36.60884857,34.01875938,45.65713097,40.25923012,41.72813637,74.22731064,74.22731064,74.22731064,28.96034241,30.23808434,34.45116661,28.31116333,30.03057571,31.67308113,58.36559753,58.36559753,58.36559753
Hybrid,>2000 cc,Euro 4,27.26,0,0,39.91847145,43.34279495,46.47898956,48.47447662,42.27929611,44.20319061,115.9918756,91.17833252,91.17833252,55.10184753,50.26846268,46.6561322,57.22824066,56.54767822,52.46216202,115.9918756,115.9918756,96.66830383,71.31879547,56.93387451,52.78439316,71.18293015,62.71553101,64.93491638,115.9918756,115.9918756,115.9918756,44.69554047,46.65523178,53.15571808,43.71617012,46.34737961,48.86932465,91.17833252,91.17833252,91.17833252
Hybrid,>2000 cc,Euro 5,27.26,0,0,38.58441689,41.91089943,44.96104347,46.84112442,40.86892952,42.74364532,111.2997714,87.50724289,87.50724289,53.11597031,48.51545593,45.09105446,55.08953323,54.4908194,50.6173732,111.2997714,111.2997714,92.75785919,68.58298386,54.80471924,50.88806137,68.40753952,60.30324615,62.48123886,111.2997714,111.2997714,111.2997714,43.243731,45.14769341,51.43813431,42.28165131,44.84184181,47.29024658,87.50724289,87.50724289,87.50724289
Hybrid,>2000 cc,Euro 6,27.26,0.0002,0.12,37.38758896,40.61896172,43.58361275,45.38169716,39.60249466,41.4264093,107.4508289,84.48955246,84.48955246,51.39819,46.97506393,43.68955482,53.270784,52.71938232,49.00281555,107.4508289,107.4508289,89.55013824,66.28433258,52.99466232,49.24526489,66.09287933,58.27892639,60.40530136,107.4508289,107.4508289,107.4508289,41.9227475,43.77239838,49.87122101,40.98300636,43.47200859,45.84968704,84.48955246,84.48955246,84.48955246
