Fuel type,Engine capacity,Standart,COLD,%Taxi,% CAR,70-Motorway - City- Freeflow,80-Motorway - City- Freeflow,90-Motorway - City- Freeflow,70-Motorway - City-Heavy,80-Motorway - City-Heavy,90-Motorway - City-Heavy,70-Motorway - City- Stop & Go,80-Motorway - City- Stop & Go,90-Motorway - City- Stop & Go,50-Distributor / Secondary- Freeflow,60-Distributor / Secondary- Freeflow,70-Distributor / Secondary- Freeflow,50-Distributor / Secondary- Heavy,60-Distributor / Secondary- Heavy,70-Distributor / Secondary- Heavy,50-Distributor / Secondary- Stop & Go,60-Distributor / Secondary- Stop & Go,70-Distributor / Secondary- Stop & Go,30-Access Residential-Freeflow,40-Access Residential-Freeflow,50-Access Residential-Freeflow,30-Access Residential-Heavy,40-Access Residential-Heavy,50-Access Residential-Heavy,30-Access Residential- Stop & Go,40-Access Residential- Stop & Go,50-Access Residential- Stop & Go,90- National- Freeflow,100- National- Freeflow,110- National- Freeflow,90- National- Heavy,100- National- Heavy,110- National- Heavy,90- National- Stop & Go,100- National- Stop & Go,110- National- Stop & Go
Petrol,>2000 cc,Euro 6,0.629562958,0.0175,0.0225,0.009256595,0.010825396,0.014079969,0.013289922,0.008959728,0.010974432,0.011210944,0.010388713,0.010388713,0.0092433,0.010203661,0.012442047,0.009151708,0.010186568,0.011976844,0.011210944,0.011210944,0.010991643,0.010500929,0.008252521,0.008909656,0.009065638,0.00860218,0.010959205,0.011210944,0.011210944,0.011210944,0.015005678,0.018782608,0.025096275,0.012578171,0.015981453,0.020522164,0.010388713,0.010388713,0.010388713
Diesel,<1400 cc,Euro 0,0.113338769,0,0,0.188879564,0.130399078,0.098663919,0.226441041,0.171400383,0.121544145,1.164519429,0.891772687,0.891772687,0.374702632,0.301426739,0.198693439,0.463459522,0.406716913,0.319278896,1.164519429,1.164519429,1.039156199,0.665528893,0.484041363,0.368934542,0.741761208,0.606805027,0.514021277,1.164519429,1.164519429,1.164519429,0.091493458,0.092709318,0.110181093,0.108076178,0.093337007,0.091680758,0.891772687,0.891772687,0.891772687
Diesel,<1400 cc,Euro 1,0.113338769,0,0,0.062434722,0.053679999,0.04799968,0.065801919,0.059828799,0.052255038,0.179300949,0.139626563,0.139626563,0.078621231,0.072194718,0.061897919,0.089222908,0.083535835,0.072380163,0.179300949,0.179300949,0.159000158,0.114260316,0.093364164,0.079016961,0.12277104,0.10714528,0.094349921,0.179300949,0.179300949,0.179300949,0.04536448,0.042104643,0.042133924,0.050625119,0.045852482,0.04269024,0.139626563,0.139626563,0.139626563
Diesel,<1400 cc,Euro 2,0.113338769,0,0,0.03033408,0.02568832,0.022574879,0.03224704,0.02881152,0.024956319,0.117051683,0.082081601,0.082081601,0.042128552,0.03782,0.030587839,0.049371976,0.044554401,0.037985921,0.117051683,0.117051683,0.097570717,0.062259041,0.051103357,0.04366624,0.06696336,0.059897121,0.051688962,0.117051683,0.117051683,0.117051683,0.021315841,0.02043744,0.019217439,0.023414239,0.02197952,0.02017392,0.082081601,0.082081601,0.082081601
Diesel,<1400 cc,Euro 3,0.113338769,0,0,0.019832321,0.021657441,0.017977919,0.022291841,0.023209279,0.020008001,0.063644961,0.04507168,0.04507168,0.031204781,0.025356479,0.022711519,0.032703895,0.02916288,0.028089281,0.063644961,0.063644961,0.050752003,0.034657761,0.0321104,0.02945568,0.038044479,0.037195358,0.033584159,0.063644961,0.063644961,0.063644961,0.01630896,0.019276001,0.02134512,0.018046239,0.017460641,0.018583041,0.04507168,0.04507168,0.04507168
Diesel,<1400 cc,Euro 4,0.113338769,0,0,0.010248,0.00996496,0.009652641,0.0110288,0.01021872,0.009935681,0.02767936,0.02002752,0.02002752,0.013438827,0.01201456,0.01061888,0.014463589,0.01419104,0.01181936,0.02767936,0.02767936,0.025161279,0.01933456,0.01464976,0.013693281,0.01919792,0.016552961,0.015332961,0.02767936,0.02767936,0.02767936,0.00942816,0.008676641,0.008735199,0.00978928,0.00924272,0.008647361,0.02002752,0.02002752,0.02002752
Diesel,<1400 cc,Euro 5,0.113338769,0.0021,0.0005,0.00655494,0.005534098,0.005974141,0.008031575,0.00626342,0.005981666,0.023816381,0.016316388,0.016316388,0.009141512,0.008642976,0.00718168,0.010550814,0.009702232,0.008740933,0.023816381,0.023816381,0.019970572,0.014082265,0.011091859,0.008998446,0.013703089,0.012852223,0.011297493,0.023816381,0.023816381,0.023816381,0.006232071,0.004734732,0.004649367,0.005605136,0.005427752,0.004880323,0.016316388,0.016316388,0.016316388
Diesel,<1400 cc,Euro 6,0.113338769,0.0036,0.0003,0.00655494,0.005534098,0.005974141,0.008031575,0.00626342,0.005981666,0.023816381,0.016316388,0.016316388,0.009141512,0.008642976,0.00718168,0.010550814,0.009702232,0.008740933,0.023816381,0.023816381,0.019970572,0.014082265,0.011091859,0.008998446,0.013703089,0.012852223,0.011297493,0.023816381,0.023816381,0.023816381,0.006232071,0.004734732,0.004649367,0.005605136,0.005427752,0.004880323,0.016316388,0.016316388,0.016316388
Diesel,1400-2000 cc,Euro 0,0.113338769,0,0,0.188879311,0.13039884,0.09866368,0.226440802,0.171400145,0.121543914,1.16451931,0.891772628,0.891772628,0.374702454,0.30142653,0.198693201,0.463459373,0.406716764,0.319278687,1.16451931,1.16451931,1.039156199,0.665528715,0.484041214,0.368934363,0.741761088,0.606804848,0.514021158,1.16451931,1.16451931,1.16451931,0.091493204,0.09270899,0.110180616,0.108075939,0.093336754,0.091680445,0.891772628,0.891772628,0.891772628
Diesel,1400-2000 cc,Euro 1,0.113338769,0,0,0.062434722,0.053679999,0.04799968,0.065801919,0.059828799,0.052255038,0.179300949,0.139626563,0.139626563,0.078621231,0.072194718,0.061897919,0.089222908,0.083535835,0.072380163,0.179300949,0.179300949,0.159000158,0.114260316,0.093364164,0.079016961,0.12277104,0.10714528,0.094349921,0.179300949,0.179300949,0.179300949,0.04536448,0.042104643,0.042133924,0.050625119,0.045852482,0.04269024,0.139626563,0.139626563,0.139626563
