Fuel type,Engine capacity,Standart,COLD,%Taxi,% CAR,70-Motorway - City- Freeflow,80-Motorway - City- Freeflow,90-Motorway - City- Freeflow,70-Motorway - City-Heavy,80-Motorway - City-Heavy,90-Motorway - City-Heavy,70-Motorway - City- Stop & Go,80-Motorway - City- Stop & Go,90-Motorway - City- Stop & Go,50-Distributor / Secondary- Freeflow,60-Distributor / Secondary- Freeflow,70-Distributor / Secondary- Freeflow,50-Distributor / Secondary- Heavy,60-Distributor / Secondary- Heavy,70-Distributor / Secondary- Heavy,50-Distributor / Secondary- Stop & Go,60-Distributor / Secondary- Stop & Go,70-Distributor / Secondary- Stop & Go,30-Access Residential-Freeflow,40-Access Residential-Freeflow,50-Access Residential-Freeflow,30-Access Residential-Heavy,40-Access Residential-Heavy,50-Access Residential-Heavy,30-Access Residential- Stop & Go,40-Access Residential- Stop & Go,50-Access Residential- Stop & Go,90- National- Freeflow,100- National- Freeflow,110- National- Freeflow,90- National- Heavy,100- National- Heavy,110- National- Heavy,90- National- Stop & Go,100- National- Stop & Go,110- National- Stop & Go
Hybrid,<1400 cc,Euro 3,0.113051325,0,0,0.023121,0.018921,0.019705,0.026263999,0.021286999,0.02023,0.081599002,0.064512001,0.064512001,0.034521046,0.030282,0.023793,0.040897514,0.035490001,0.030324,0.081599002,0.081599002,0.068138002,0.050826999,0.039921,0.029925001,0.050637998,0.046732002,0.045787002,0.081599002,0.081599002,0.081599002,0.017486,0.017367,0.021441,0.018963,0.018179001,0.019222,0.064512001,0.064512001,0.064512001
Hybrid,<1400 cc,Euro 4,0.113051325,0,0,0.015008,0.014860999,0.016226,0.027874,0.014994,0.015036,0.054677001,0.049896002,0.049896002,0.028088948,0.026186999,0.023905,0.031349438,0.029470001,0.029084999,0.054677001,0.054677001,0.050652001,0.042594999,0.028196,0.026599999,0.035224,0.032592,0.038268999,0.054677001,0.054677001,0.054677001,0.014868,0.014623,0.017675001,0.015316001,0.016527,0.016611,0.049896002,0.049896002,0.049896002
Hybrid,<1400 cc,Euro 5,0.113051325,0,0,0.010617726,0.009494128,0.009516507,0.012689538,0.010234007,0.009914086,0.032875403,0.026181554,0.026181554,0.014208705,0.014285306,0.011657961,0.017670345,0.015925386,0.013284824,0.032875403,0.032875403,0.026878116,0.021560189,0.017657858,0.012605901,0.021596177,0.019506936,0.01914983,0.032875403,0.032875403,0.032875403,0.008235367,0.006638285,0.006125507,0.009457644,0.008482817,0.00702821,0.026181554,0.026181554,0.026181554
Hybrid,<1400 cc,Euro 6,0.113051325,0,0.0003,0.010617726,0.009494128,0.009516507,0.012689538,0.010234007,0.009914086,0.032875403,0.026181554,0.026181554,0.014208705,0.014285306,0.011657961,0.017670345,0.015925386,0.013284824,0.032875403,0.032875403,0.026878116,0.021560189,0.017657858,0.012605901,0.021596177,0.019506936,0.01914983,0.032875403,0.032875403,0.032875403,0.008235367,0.006638285,0.006125507,0.009457644,0.008482817,0.00702821,0.026181554,0.026181554,0.026181554
Hybrid,1400-2000 cc,Euro 3,0.113051325,0,0,0.023121,0.018921,0.019705,0.026263999,0.021286999,0.02023,0.081599002,0.064512001,0.064512001,0.034521046,0.030282,0.023793,0.040897514,0.035490001,0.030324,0.081599002,0.081599002,0.068138002,0.050826999,0.039921,0.029925001,0.050637998,0.046732002,0.045787002,0.081599002,0.081599002,0.081599002,0.017486,0.017367,0.021441,0.018963,0.018179001,0.019222,0.064512001,0.064512001,0.064512001
Hybrid,1400-2000 cc,Euro 4,0.113051325,0,0,0.015008,0.014860999,0.016226,0.027874,0.014994,0.015036,0.054677001,0.049896002,0.049896002,0.028088948,0.026186999,0.023905,0.031349438,0.029470001,0.029084999,0.054677001,0.054677001,0.050652001,0.042594999,0.028196,0.026599999,0.035224,0.032592,0.038268999,0.054677001,0.054677001,0.054677001,0.014868,0.014623,0.017675001,0.015316001,0.016527,0.016611,0.049896002,0.049896002,0.049896002
Hybrid,1400-2000 cc,Euro 5,0.113051325,0,0,0.010617726,0.009494128,0.009516507,0.012689538,0.010234007,0.009914086,0.032875403,0.026181554,0.026181554,0.014208705,0.014285306,0.011657961,0.017670345,0.015925386,0.013284824,0.032875403,0.032875403,0.026878116,0.021560189,0.017657858,0.012605901,0.021596177,0.019506936,0.01914983,0.032875403,0.032875403,0.032875403,0.008235367,0.006638285,0.006125507,0.009457644,0.008482817,0.00702821,0.026181554,0.026181554,0.026181554
Hybrid,1400-2000 cc,Euro 6,0.113051325,0.0006,0.006,0.010617726,0.009494128,0.009516507,0.012689538,0.010234007,0.009914086,0.032875403,0.026181554,0.026181554,0.014208705,0.014285306,0.011657961,0.017670345,0.015925386,0.013284824,0.032875403,0.032875403,0.026878116,0.021560189,0.017657858,0.012605901,0.021596177,0.019506936,0.01914983,0.032875403,0.032875403,0.032875403,0.008235367,0.006638285,0.006125507,0.009457644,0.008482817,0.00702821,0.026181554,0.026181554,0.026181554
Hybrid,>2000 cc,Euro 4,0.113051325,0,0,0.015008,0.014860999,0.016226,0.027874,0.014994,0.015036,0.054677001,0.049896002,0.049896002,0.028088948,0.026186999,0.023905,0.031349438,0.029470001,0.029084999,0.054677001,0.054677001,0.050652001,0.042594999,0.028196,0.026599999,0.035224,0.032592,0.038268999,0.054677001,0.054677001,0.054677001,0.014868,0.014623,0.017675001,0.015316001,0.016527,0.016611,0.049896002,0.049896002,0.049896002
Hybrid,>2000 cc,Euro 5,0.113051325,0,0,0.010617726,0.009494128,0.009516507,0.012689538,0.010234007,0.009914086,0.032875403,0.026181554,0.026181554,0.014208705,0.014285306,0.011657961,0.017670345,0.015925386,0.013284824,0.032875403,0.032875403,0.026878116,0.021560189,0.017657858,0.012605901,0.021596177,0.019506936,0.01914983,0.032875403,0.032875403,0.032875403,0.008235367,0.006638285,0.006125507,0.009457644,0.008482817,0.00702821,0.026181554,0.026181554,0.026181554
Hybrid,>2000 cc,Euro 6,0.113051325,0.0002,0.12,0.010617726,0.009494128,0.009516507,0.012689538,0.010234007,0.009914086,0.032875403,0.026181554,0.026181554,0.014208705,0.014285306,0.011657961,0.017670345,0.015925386,0.013284824,0.032875403,0.032875403,0.026878116,0.021560189,0.017657858,0.012605901,0.021596177,0.019506936,0.01914983,0.032875403,0.032875403,0.032875403,0.008235367,0.006638285,0.006125507,0.009457644,0.008482817,0.00702821,0.026181554,0.026181554,0.026181554
